Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (M) (nm),Range1 %Pd (M),Range1 Mw-R (M) (kDa),Range1 %Intensity (M),Range1 %Mass (M),Range1 %Number (M),Range1 Diameter (M) (nm),Range1 Diffusion Coefficient (M) (cm²/s),Range1 Particle Concentration (M) (1/mL),Range2 Radius (M) (nm),Range2 %Pd (M),Range2 Mw-R (M) (kDa),Range2 %Intensity (M),Range2 %Mass (M),Range2 %Number (M),Range2 Diameter (M) (nm),Range2 Diffusion Coefficient (M) (cm²/s),Range2 Particle Concentration (M) (1/mL),Range3 Radius (M) (nm),Range3 %Pd (M),Range3 Mw-R (M) (kDa),Range3 %Intensity (M),Range3 %Mass (M),Range3 %Number (M),Range3 Diameter (M) (nm),Range3 Diffusion Coefficient (M) (cm²/s),Range3 Particle Concentration (M) (1/mL),Range4 Radius (M) (nm),Range4 %Pd (M),Range4 Mw-R (M) (kDa),Range4 %Intensity (M),Range4 %Mass (M),Range4 %Number (M),Range4 Diameter (M) (nm),Range4 Diffusion Coefficient (M) (cm²/s),Range4 Particle Concentration (M) (1/mL),Range5 Radius (M) (nm),Range5 %Pd (M),Range5 Mw-R (M) (kDa),Range5 %Intensity (M),Range5 %Mass (M),Range5 %Number (M),Range5 Diameter (M) (nm),Range5 Diffusion Coefficient (M) (cm²/s),Range5 Particle Concentration (M) (1/mL),RMS Error,Number Unfiltered Peaks (M),Number Filtered Peaks (M),Pre-correction Internal Standard Rh (M) (nm),Internal Standard Viscosity (M) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
D16 ,,18:42:32,2025-06-16,3931,88,88,None,6131700.8886598963,23583464.469801284,8,8,0,100,5.0331602096557617,25.009938182711025,47.999998927116394,50,25,0,D16,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,16,2025-Jun-16 17:21:29,84.409186185304804,0.1098185386893903,2.9161727402394177e-08,168.81837237060961,28.095610839461465,33.285015659057215,0.33285015659057215,108279.26725249185,1.0002659567575041,0.96466763918133036,--,1009.5749715557939,809.13476668730311,--,--,--,--,4.6857903673619425,14.519019794376186,124.93277370365911,2.3902126423519028,72.308807708376335,99.996566708051049,9.3715807347238851,5.2531536513862596e-07,--,--,--,--,--,--,--,--,--,--,107.28982513983638,14.717053306095909,189792.70841075137,97.609787357648088,27.691192291623651,0.0034332919489470357,214.57965027967276,2.2942694468795825e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00020156346189263008,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88677364819194859,Aqueous,
D17 ,,18:43:17,2025-06-16,3976,89,89,None,5620220.6308334786,9367034.0125099737,8,8,0,100,5.0331602096557617,25.050628492803796,0,60.000002384185791,25,0,D17,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,17,2025-Jun-16 17:21:29,62.670608899510434,0.087485876754895359,3.9319233307349943e-08,125.34121779902087,27.019673159926619,43.113787522395832,0.4311378752239583,53944.702704097879,0.99993879169560473,1.5286743488313439,--,1031.4576558725719,1399.8825163941733,--,--,--,--,4.0818718854602096,9.4917608108333766,90.462255259781273,4.1536674695784281,94.471946289789614,99.999298220983732,8.1637437709204193,6.0368388866171171e-07,--,90.402503260869466,20.167935782082761,127130.48069321869,95.846332530421563,5.5280537102103819,0.00070177901627565111,180.80500652173893,2.725765552888334e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014634980675711236,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88594360462683575,Aqueous,
D18 ,,18:44:01,2025-06-16,4020,90,90,None,5614308.4524411522,16040881.565863591,8,8,0,100,5.0331602096557617,25.079415703395547,0,34.999999403953552,25,0,D18,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,18,2025-Jun-16 17:21:29,70.272346407175647,0.077814704415845884,3.5092476042113016e-08,140.54469281435129,36.571581307959967,52.04263579880346,0.5204263579880346,70515.554459358464,1.000448060601435,1.3246258055474784,--,429.16687097519014,1560.3446921298751,--,--,--,--,4.4203498173577325,11.864349677671138,108.99789313563619,4.5593889925155899,88.588646530205693,99.998787253161268,8.8406996347154649,5.5788132944440793e-07,--,--,--,--,--,--,--,--,--,--,100.93808967456522,14.113184694607545,164538.19783962215,95.440611007484407,11.411353469794298,0.0012127468387382555,201.87617934913044,2.443112050829983e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001072446919498637,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88535717219859589,Aqueous,
D19 ,,18:44:45,2025-06-16,4064,91,91,None,5441819.9465256007,10472465.520941785,8,8,0,100,5.0331602096557617,25.017183584675308,5.5215999484062195,55.000001192092896,25,0,D19,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,19,2025-Jun-16 17:21:29,55.650115619264753,0.077242638205526529,4.4240485523969403e-08,111.30023123852951,31.764881314269442,57.079632199853314,0.57079632199853314,40852.644068959322,1.0026937591548639,2.2110493386921002,--,3.7798418734398981e-05,2234.811014393496,--,--,--,--,4.6589369129651903,10.128122251344791,123.26397862116708,7.2268525339534788,95.931200366377823,99.998827819879409,9.3178738259303806,5.2844418811723474e-07,--,58.666669443378105,13.665835026243009,46223.298530000036,88.806081300245324,2.1418530179190531,0.0011713402675954496,117.33333888675621,4.1965704851158863e-08,--,622.16108111371227,11.495784552423762,11597183.362953376,3.9670661658011879,1.9269466157031121,8.3985301331804416e-07,1244.3221622274245,3.9571554846442235e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00012931820744634082,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88662575195828519,Aqueous,
D20 ,,18:45:29,2025-06-16,4108,92,92,None,5490652.833380552,7320870.4445074024,8,8,0,100,5.0331602096557617,24.970418041809392,0,75,25,0,D20,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,20,2025-Jun-16 17:21:29,41.467793364918634,0.059627919770510726,5.9297880958535095e-08,82.935586729837269,23.669663994808257,57.079632346274231,0.57079632346274234,20525.733293907095,1.0019936693836184,4.972990692746083,--,2.5948129019500964e-05,2995.4363390180297,--,--,--,--,4.8737683800732245,20.039167936547646,136.97613814087913,15.345514397646532,97.562063016819565,99.99918616382007,9.7475367601464491,5.0452793050644162e-07,--,61.377639778770707,25.527387852967255,51376.543902825608,79.097383937369045,1.331483821552488,0.00081253837429288663,122.75527955754141,4.0062672390615107e-08,--,459.93121023778366,16.477011034567546,5719360.3554878086,5.5571016649844189,1.1064531616279563,1.2978056245589254e-06,919.86242047556732,5.3463479316717882e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.9485736607341069e-05,9,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88758109047430356,Aqueous,
D21 ,,18:46:20,2025-06-16,4159,93,93,None,5820202.2385024894,9379858.4380176254,8,8,0,100,5.0331602096557617,24.928848458812084,27.000001072883606,85.000002384185791,25,0,D21,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,21,2025-Jun-16 17:21:29,75.163987967643777,0.098692687464208256,3.2678616371025201e-08,150.32797593528755,29.973209112684678,39.877087316850982,0.39877087316850984,82540.371838435516,1.00009277107561,1.424324108447254,--,968.16652800318036,1073.0319501960823,--,--,--,--,5.2630114933323275,10.771367229203623,163.95426387965577,3.7682233698060945,76.965382685856312,99.995587950222614,10.526022986664655,4.6670145615733457e-07,--,--,--,--,--,--,--,--,--,--,102.59842305668462,12.491325534243783,170940.76129218042,96.23177663019392,23.034617314143691,0.004412049777394237,205.19684611336925,2.3940476417984787e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00025431064153427123,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88843175749168868,Aqueous,
D22 ,,18:47:04,2025-06-16,4203,94,94,None,5715791.9061643491,18124657.095969878,8,8,0,100,5.0331602096557617,24.925134265027253,21.160000562667847,40.000000596046448,25,0,D22,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,22,2025-Jun-16 17:21:29,79.163197768519154,0.070185401787380017,3.1024696760369721e-08,158.32639553703831,29.135428244266109,36.804258879815485,0.36804258879815488,93184.470700403443,1.0007700974512885,0.36131527916077488,--,1000.1969536437546,942.56294890684421,--,--,--,--,3.9212699838570599,3.9396702686792509,82.352835180035612,2.0891270561915865,84.211667550834278,99.998570355649036,7.8425399677141199,6.2633132007240315e-07,--,--,--,--,--,--,--,--,--,--,102.99975568390784,18.15723458431307,172509.40823831348,97.910872943808414,15.788332449165729,0.0014296443509557923,205.99951136781567,2.3844854670205779e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014680845297563552,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88850783116639254,Aqueous,
D23 ,,18:47:50,2025-06-16,4249,95,95,None,5577597.1541665196,8640043.002328435,8,8,0,100,5.0331602096557617,24.940149470888791,0.68430202081799507,64.999997615814209,25,0,D23,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,23,2025-Jun-16 17:21:29,59.995555530089504,0.052555212805813045,4.0952837504296279e-08,119.99111106017901,27.565021816114889,45.945106387572714,0.45945106387572715,48710.398049433832,1.0002530141587329,0.49924072710130235,--,926.37854749935127,1564.3566688058943,--,--,--,--,3.713059003555498,12.486141311610611,72.483180467339764,3.969810508069707,96.378066328097319,99.999532781518525,7.426118007110996,6.6171537652674304e-07,--,82.986125832660534,24.760085852409777,104056.13805395983,96.030189491930301,3.6219336719026876,0.00046721848147493776,165.97225166532107,2.9607217013096808e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.7057908959722165e-05,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88820035971166067,Aqueous,
D24 ,,18:48:37,2025-06-16,4296,96,96,None,5195931.0086177215,9278448.1901717447,8,8,0,100,5.0331602096557617,24.982881990535102,43.999999761581421,100,25,0,D24,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",4,24,2025-Jun-16 17:21:29,66.065453414646669,0.076452867245726835,3.7232185666786422e-08,132.13090682929334,37.709918018104887,57.079632499342871,0.57079632499342869,61031.606975596449,1.0005924461071003,1.3927784189971397,--,6.964917784663652e-08,1880.7863040410675,--,--,--,--,3.9234436068222438,19.333036519016623,82.459685545120919,4.721911347933804,92.029674465257429,99.999318033165423,7.8468872136444876,6.2693936097805013e-07,--,--,--,--,--,--,--,--,--,--,104.22711444178279,23.741179397521691,177357.65291294653,95.278088652066188,7.9703255347425657,0.0006819668345779714,208.45422888356558,2.3600012730549883e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00015402361903680897,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88732630239673671,Aqueous,
E1 ,,18:49:32,2025-06-16,4351,97,97,None,4961519.1583791645,5512799.2109050443,8,8,0,100,5.0331602096557617,24.925861162746656,0,89.999997615814209,25,0,E1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,1,2025-Jun-16 17:21:29,49.993245023067395,0.060928962760135562,4.9127864251144506e-08,99.98649004613479,28.535960512238045,57.079632456487396,0.57079632456487395,31790.062460207559,1.0024805655261846,2.7621783617764213,--,6.0850395558521005e-06,2481.697286204284,--,--,--,--,4.4375324950889903,12.317871335329171,109.99183499822958,8.2552499710351466,72.03575059273976,99.998944222439476,8.8750649901779806,5.5347456219995666e-07,--,53.541669349100701,18.182358469906884,37322.607967875098,79.726098769072408,1.2047185242396021,0.0010557518382013663,107.0833386982014,4.587196075179365e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5298.9541062715898,21.327075800729805,1741962451.4469111,12.018651259892437,26.759530883020648,2.5722322815461525e-08,10597.90821254318,4.6349926904642997e-10,--,0.00012107980745789513,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88849294206092111,Aqueous,
E2 ,,18:50:15,2025-06-16,4394,98,98,None,6160054.5343142953,6844505.2194444621,8,8,0,100,5.0331602096557617,24.885337366503716,0,89.999997615814209,25,0,E2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,2,2025-Jun-16 17:21:29,50.955926111073381,0.058302620008208364,4.8148147214960629e-08,101.91185222214676,26.279645181390091,51.573285360579845,0.51573285360579846,33240.903116541514,1.0002636390378565,0.63200053761401764,--,634.6045363240745,2115.8294262133531,--,--,--,--,4.0131525786792173,8.601616637152059,86.938958303486032,4.7554294371009993,97.39622294037882,99.999055981888333,8.0263051573584345,6.1134815678452876e-07,--,63.203263130961886,24.241598519423519,55023.592494292228,95.244570562899,2.6037770596211844,0.00094401811166844513,126.40652626192377,3.8818144987022582e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010903627686414689,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.889323643135847,Aqueous,
E3 ,,18:50:59,2025-06-16,4438,99,99,None,5106186.1167537896,9283974.5565094333,8,8,0,100,5.0331602096557617,24.880429363566691,0,55.000001192092896,25,0,E3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,3,2025-Jun-16 17:21:29,71.399881510626955,0.08498858885685745,3.4357413305072439e-08,142.79976302125391,30.084537455482167,42.135276444407644,0.42135276444407643,73191.398747143976,1.0008413746843998,0.87544750352740341,--,939.18418278567481,1193.7550596508675,--,--,--,--,4.9629167907504916,3.6717060844438314,142.91047919134115,3.5247623195207325,87.867263109363179,99.997317247853957,9.9258335815009833,4.942890123738808e-07,--,93.222819882696967,18.184928045019987,136605.05940060009,96.475237680479268,12.132736890636817,0.002682752146037819,186.44563976539393,2.6314535883816698e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014031001776731528,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88942434252287639,Aqueous,
E4 ,,18:51:45,2025-06-16,4484,100,100,None,5614067.4080144409,6237852.8408182692,8,8,0,100,5.0331602096557617,24.903971946985848,0,89.999997615814209,25,0,E4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,4,2025-Jun-16 17:21:29,51.182030617880585,0.064696713675302456,4.7959052764828449e-08,102.36406123576117,24.915160349260272,48.679507335834565,0.48679507335834565,33587.046273804168,1.0009540832744239,0.69747520213491077,--,885.03526314272403,1960.7688165670743,--,--,--,--,3.867613661352022,3.8677378746630233,79.740322734960017,4.5114484957486551,97.897076479340527,99.999273098396401,7.735227322704044,6.3466569361426819e-07,--,56.639591812255958,11.728837363741905,42572.494895394084,95.488551504251333,2.1029235206594654,0.00072690160360918635,113.27918362451192,4.3337913082962096e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00011820058809271183,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88894148696912223,Aqueous,
E5 ,,18:52:31,2025-06-16,4530,101,101,None,3389572.7378597399,3389572.7378597399,8,8,0,100,5.0331602096557617,24.956123982446375,0,100,25,0,E5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,5,2025-Jun-16 17:21:29,51.016382618444304,0.068605972042033184,4.8181085399863757e-08,102.03276523688861,29.119962637802598,57.079630391659038,0.57079630391659042,33333.254837495144,1.0108930385431638,12.572422153732253,--,0.00028915964126547859,2433.8705614343503,--,--,--,--,3.5118276268966286,11.726190430786691,63.623450379359767,9.7113235924586743,97.610097061806528,99.99922718590021,7.0236552537932573,6.9992748758671985e-07,--,38.741179123264246,11.019732380575915,17505.94082489709,79.115512415549816,1.0152543770399782,0.00077229617861062705,77.482358246528491,6.3447338035597771e-08,--,487.17504899921596,11.329371769646809,6543710.9619231671,11.173163991991503,1.3746485611534986,5.1792118493257833e-07,974.35009799843192,5.0454650597989594e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010561277644961468,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88787344311451155,Aqueous,
E6 ,,18:53:17,2025-06-16,4576,102,102,None,4072749.3681489723,4072749.3681489723,8,8,0,100,5.0331602096557617,25.039462529624181,0,100,25,0,E6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,6,2025-Jun-16 17:21:29,41.262317041254583,0.058850876480350305,5.9701809649039323e-08,82.524634082509166,23.552378874939198,57.079632371083846,0.57079632371083844,20288.549455846773,1.0009588854342839,3.6552113741656873,--,2.1908622510090436e-05,3015.8408251853994,--,--,--,--,5.1399676528005784,8.8882736719275748,155.12570499826293,14.331719717544333,98.61694449439635,99.999310232792098,10.279935305601157,4.7927052543473842e-07,--,65.416006047225821,7.9289394797107366,59637.048115369165,85.668280282455669,1.3830555056036484,0.00068976720789826619,130.83201209445164,3.7657985354484397e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010668930886944195,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8861712478122773,Aqueous,
E7 ,,18:54:03,2025-06-16,4622,103,103,None,4978623.6011152528,4978623.6011152528,8,8,0,100,5.0331602096557617,25.088196936314382,0,100,25,0,E7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,7,2025-Jun-16 17:21:29,44.253562726206127,0.054312996822992551,5.5737914294072387e-08,88.507125452412254,25.259770552992308,57.079631552543788,0.57079631552543786,23898.373807254786,1.0013874805884841,1.2818269227271322,--,0.0001503246250537749,2815.6043325275464,--,--,--,--,4.3822720806068594,11.905774706736763,106.81365305946881,9.1249598353296193,98.502359053239431,99.999265974719009,8.7645441612137187,5.6285900123733458e-07,--,54.878746521884544,7.9203191630677763,39539.990908173007,90.875040164670395,1.4976409467605658,0.00073402528099211133,109.75749304376909,4.4946385308873666e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010462270980999941,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88517841887056214,Aqueous,
E8 ,,18:54:46,2025-06-16,4665,104,104,None,6680136.6822075881,6886738.8428759482,8,8,0,100,5.0331602096557617,25.119744966595182,2.9999999329447746,100,25,0,E8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,8,2025-Jun-16 17:21:29,49.68700793800835,0.052624972401303483,4.9684053116079311e-08,99.374015876016699,26.870997473305273,54.080530481591261,0.5408053048159126,31336.296395779489,1.0004802043188332,0.45132035826201389,--,385.27214191695998,2325.3553562502238,--,--,--,--,4.0801247865994856,9.3027878885494779,90.371686228524752,4.9239668124305895,95.880997951744135,99.999094745634551,8.1602495731989713,6.0504324516714585e-07,--,56.825346085872518,12.66532012541661,42899.895884401056,93.362911356940813,2.2248555532469094,0.00090521812021484909,113.65069217174504,4.3442796421169506e-08,--,--,--,--,--,--,--,--,--,--,1546.2068556508416,9.1502418679269617,97594866.667198747,1.7131218306286013,1.8941464950089506,3.6245241914893963e-08,3092.4137113016832,1.5965858206804656e-09,--,--,--,--,--,--,--,--,--,--,7.1058220501006515e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88453672517402837,Aqueous,
E9 ,,18:55:30,2025-06-16,4709,105,105,None,5364787.6184750637,9754159.0949025936,8,8,0,100,5.0331602096557617,25.111350511668302,0,55.000001192092896,25,0,E9,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,9,2025-Jun-16 17:21:29,70.550403046248604,0.075133437438684156,3.4983587792176607e-08,141.10080609249721,26.116456509216082,37.018153520817883,0.37018153520817881,71170.134331122899,1.0004221485904576,0.86360079352719865,--,1122.0670152483717,1068.6434260922986,--,--,--,--,4.3342962038041151,11.858365836225616,104.09761235184864,3.4560162824059404,94.181733424196139,99.999077845423059,8.6685924076082301,5.6943644427800761e-07,--,83.083286097709959,14.939994769151216,104341.41730002644,96.543983717594074,5.8182665758038548,0.00092215457695647457,166.16657219541992,2.9706410695398714e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014771395753441737,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88470739275057009,Aqueous,
E10 ,,18:56:16,2025-06-16,4755,106,106,None,4861984.0446328297,6077479.965229529,8,8,0,100,5.0331602096557617,25.096243870828101,0,80.000001192092896,25,0,E10,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,10,2025-Jun-16 17:21:29,51.366024378541752,0.087824585798604873,4.8030274934879173e-08,102.7320487570835,27.955820627059385,54.424731065497795,0.544247310654978,33870.238400880575,1.0002179723118276,1.2054950157995785,--,333.28669949242101,2267.5993479539188,--,--,--,--,3.3549739920436736,35.208808165472796,57.172363845243254,4.5544027256960975,95.274367124118939,99.999526231885952,6.7099479840873473,7.3536315901817888e-07,--,86.686428514717434,31.62177694056275,115238.25289806217,95.445597274303907,4.7256328758810504,0.00047376811405459851,173.37285702943487,2.8460328975189042e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00013466824098177187,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88501466713504529,Aqueous,
E11 ,,18:57:03,2025-06-16,4802,107,107,None,3152217.9259204748,3152217.9259204748,8,8,0,100,5.0331602096557617,25.050671642551215,0,100,25,0,E11,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",5,11,2025-Jun-16 17:21:29,45.687621863316487,0.060510925424843647,5.3935026498459561e-08,91.375243726632974,26.078325978800727,57.079631014324129,0.57079631014324128,25749.886019440099,1.0021310854660319,3.0967307338596348,--,0.00022809471456194518,2724.5313017139724,--,--,--,--,3.4529715966744789,16.376246680770144,61.156504231118916,8.4433699423456048,93.662408412469432,99.998763010888624,6.9059431933489579,7.1363549535790715e-07,--,39.185726707898567,36.390414226747211,17979.571208922542,63.960150661183626,0.96205618999245834,0.0012003828026742247,78.371453415797134,6.2884200520718673e-08,--,114.01666205839055,19.873215825058317,218813.00898920503,24.48993421394437,1.2001132719068799,3.6603760051697864e-05,228.0333241167811,2.1612306932714979e-08,--,--,--,--,--,--,--,--,--,--,6291.5897243863055,37.514935340974525,2603264094.0585809,3.106545182526411,4.1754221256312292,2.5486248789515859e-09,12583.179448772611,3.9165985129297902e-10,--,9.0103919571740519e-05,7,4,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.88594272511576921,Aqueous,
