Item,Series,Time Stamp,Date,Time (s),NodeNumber,Measurement ID,Image,Intensity (Cnt/s),Normalized Intensity (Cnt/s),Number Acqs,Number Unmarked Acqs,Number Marked Acqs,% Acqs Unmarked,Acq Time (s),DLS Temp (C),Attenuation Level (%),Laser Power (%),Set Temp (C),Ramp Rate (C/min),Well,Insert Info,Row,Col,Configuration,Radius (nm),Amplitude,Diffusion Coefficient (cm²/s),Diameter (nm),Polydispersity (nm),%PD,PD Index,Mw-R (kDa),Baseline,SOS,Viscosity from Sample Rh (cP),Lambda (1/s),Sigma (1/s²),D10 (nm),D50 (nm),D90 (nm),Span (D90 - D10)/D50,Range1 Radius (I) (nm),Range1 %Pd (I),Range1 Mw-R (I) (kDa),Range1 %Intensity (I),Range1 %Mass (I),Range1 %Number (I),Range1 Diameter (I) (nm),Range1 Diffusion Coefficient (I) (cm²/s),Range1 Particle Concentration (I) (1/mL),Range2 Radius (I) (nm),Range2 %Pd (I),Range2 Mw-R (I) (kDa),Range2 %Intensity (I),Range2 %Mass (I),Range2 %Number (I),Range2 Diameter (I) (nm),Range2 Diffusion Coefficient (I) (cm²/s),Range2 Particle Concentration (I) (1/mL),Range3 Radius (I) (nm),Range3 %Pd (I),Range3 Mw-R (I) (kDa),Range3 %Intensity (I),Range3 %Mass (I),Range3 %Number (I),Range3 Diameter (I) (nm),Range3 Diffusion Coefficient (I) (cm²/s),Range3 Particle Concentration (I) (1/mL),Range4 Radius (I) (nm),Range4 %Pd (I),Range4 Mw-R (I) (kDa),Range4 %Intensity (I),Range4 %Mass (I),Range4 %Number (I),Range4 Diameter (I) (nm),Range4 Diffusion Coefficient (I) (cm²/s),Range4 Particle Concentration (I) (1/mL),Range5 Radius (I) (nm),Range5 %Pd (I),Range5 Mw-R (I) (kDa),Range5 %Intensity (I),Range5 %Mass (I),Range5 %Number (I),Range5 Diameter (I) (nm),Range5 Diffusion Coefficient (I) (cm²/s),Range5 Particle Concentration (I) (1/mL),RMS Error,Number Unfiltered Peaks (I),Number Filtered Peaks (I),Pre-correction Internal Standard Rh (I) (nm),Internal Standard Viscosity (I) (cP),Mw-S (Da),1/Mw-S (1/Da),Particle Concentration (1/mL),Particle Concentration Calculation,Particle Material,Particle Shape,Particle Core Real RI,Particle Core Imaginary RI,Sample,Concentration (mg/mL),Mw-R Model,dn/dc (mL/g),Conformation Model for SLS,A2 (mol mL/g^2),Viscosity Calculation: Use Internal Standard,Internal Standard Rh (nm),Internal Standard Rh Range Minimum (nm),Internal Standard Rh Range Maximum (nm),Solvent,Rfr Idx @ 589nm & 20C,Viscosity (cP),Temp Model,
K7,,13:45:05,2025-08-30,3989,87,87,None,4160335.4502979601,4160335.4502979601,8,8,0,100,5.0331602096557617,25.070024407284063,0,100,25,5,K7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,7,2025-Aug-30 12:37:26,29.270998962730179,0.036991420155189879,8.3008598909304728e-08,58.541997925460358,16.707778601500422,57.079632378703224,0.57079632378703227,9085.5081768950895,1.0024586321068878,3.9829806468492777,--,2.8661079713391709e-05,4193.1848121977637,--,--,--,--,9.667113021285699,38.822255241639283,680.10520856553853,41.613134660858996,95.847043688922568,99.999064884838887,19.334226042571398,2.5134128536844136e-07,--,--,--,--,--,--,--,--,--,--,100.15337358317313,35.098928071832837,161560.79733789296,58.386865339140996,4.1529563110774257,0.00093511516111063908,200.30674716634627,2.4260237330439441e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00019059071739996891,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89855086356918323,Aqueous,
K8,,13:45:52,2025-08-30,4036,88,88,None,5325019.7391284667,5605284.0062617464,8,8,0,100,5.0331602096557617,25.070503303880685,0,94.999998807907104,25,5,K8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",11,8,2025-Aug-30 12:37:26,42.120553129123508,0.053054339671237558,5.7686214881109691e-08,84.241106258247015,24.042256859315053,57.079632324893339,0.57079632324893337,21289.716209966071,1.0002678179356677,1.3809804751177512,--,2.8753781546321076e-05,2914.0229199976452,--,--,--,--,5.3635684254294507,27.200968640054196,171.3778610902217,10.181224328223717,96.330773276004805,99.998811919827389,10.727136850858901,4.5301468835521906e-07,--,67.289878699718926,36.160236546501181,63711.154027932913,89.818775671776294,3.6692267239951981,0.0011880801726088634,134.57975739943785,3.6109075029852376e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.6769340584889398e-05,5,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89854096662219085,Aqueous,
L1,,13:46:39,2025-08-30,4083,89,89,None,3669409.901613296,3669409.901613296,8,8,0,100,5.0331602096557617,25.036806037105666,0,100,25,5,L1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,1,2025-Aug-30 12:37:26,37.284681579299907,0.048866530397099622,6.5110329336820912e-08,74.569363158599813,21.281957774248646,57.079628610974069,0.57079628610974065,16004.627746189301,1.0006034461640652,1.8788994356477275,--,0.00072079363435006462,3289.0522341094975,--,--,--,--,5.4592558412303358,23.378078418882602,178.6172907459499,13.93979613547541,97.310173139545071,99.998376508273964,10.918511682460672,4.4467926901546569e-07,--,63.034533466016349,33.525838090392888,54680.506906768635,86.060203864524595,2.6898268604549269,0.0016234917260365938,126.0690669320327,3.8512506769888485e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6.9335844063280085e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8992378128520564,Aqueous,
L2,,13:47:25,2025-08-30,4129,90,90,None,2937091.6359896967,2937091.6359896967,8,8,0,100,5.0331602096557617,24.984551241051761,0,100,25,5,L2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,2,2025-Aug-30 12:37:26,23.641233563119755,0.043871295495373615,1.0254431550219392e-07,47.28246712623951,13.494327296668045,57.079624295574618,0.57079624295574616,5511.7820487031704,1.000947987863299,2.5493459534654352,--,0.0023948587894264415,5180.0317412021313,--,--,--,--,8.220704820766997,26.11264800604307,465.4605333021367,37.354414462691352,96.923374186602061,99.998554771761022,16.441409641533994,2.9489857210703519e-07,--,76.509777786525518,29.862550929396964,86039.832257668051,62.645585537308641,3.0766258133979365,0.0014452282389781758,153.01955557305104,3.1685807794681088e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010015740112213935,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90032024412817979,Aqueous,
L3,,13:48:12,2025-08-30,4176,91,91,None,2638349.3801838006,2638349.3801838006,8,8,0,100,5.0331602096557617,24.943996788208302,0,100,25,5,L3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,3,2025-Aug-30 12:37:26,23.468882703337634,0.039325898643940545,1.0318686612513111e-07,46.937765406675268,13.395951673061717,57.079631111525423,0.5707963111152542,5418.2221647993501,1.0017024480494785,2.5744669189388234,--,0.00040783322511498869,5212.4911330677951,--,--,--,--,8.7082280518320001,26.119669192819622,532.63093814302704,43.50533095975954,96.993840781401005,99.998766078683218,17.416456103664,2.780910701007931e-07,--,79.448280045228898,25.037897307716239,93971.545564975342,56.49466904024046,3.0061592185989974,0.0012339213167738099,158.8965600904578,3.0481219432781598e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00010920772027684487,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90116183942689965,Aqueous,
L4,,13:48:59,2025-08-30,4223,92,92,None,3689205.3974625682,3689205.3974625682,8,8,0,100,5.0331602096557617,24.937353403016456,0,100,25,5,L4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,4,2025-Aug-30 12:37:26,39.126388338016227,0.047639532693315889,6.1882933796566427e-08,78.252776676032454,22.333198511699674,57.079632085540979,0.57079632085540977,17915.931956681994,1.000862319074902,1.4663552024511326,--,7.3008381693631322e-05,3126.0204314643483,--,--,--,--,5.4046669221940649,17.499165171402424,174.46624354236656,12.822469180268838,95.888737659436273,99.998704523509232,10.80933384438813,4.4799350895749186e-07,--,57.786336333446712,22.513781529895422,44616.671620752335,86.013559056600215,1.682359506393317,0.0012954705758358835,115.57267266689342,4.1900142020576326e-08,--,--,--,--,--,--,--,--,--,--,3643.569605688615,17.903257076585739,725169779.44317055,1.1639717631309499,2.4289028341703962,5.9149283343843138e-09,7287.1392113772299,6.6452846006837924e-10,--,--,--,--,--,--,--,--,--,--,7.4654176519311504e-05,7,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90129983220360232,Aqueous,
L5,,13:49:43,2025-08-30,4267,93,93,None,6456247.1170774521,6456247.1170774521,8,8,0,100,5.0331602096557617,24.971413043676908,0,100,25,5,L5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,5,2025-Aug-30 12:37:26,42.226086529370079,0.039325267609756943,5.7391861863039435e-08,84.452173058740158,24.102494931893041,57.07963231479836,0.57079632314798356,21414.734342437256,1.0006179294619895,1.049851863685177,--,3.0256259337740013e-05,2899.1536572747782,--,--,--,--,5.2061550568799779,12.191325766683184,159.83996102053175,11.785283639639408,96.31992332329601,99.99782918491573,10.412310113759956,4.6549395833068201e-07,--,66.169618815991868,36.61224773210656,61257.000361960614,88.214716360360597,3.6800766767039952,0.0021708150842619585,132.33923763198374,3.6624568321144125e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5.6347229565787245e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90059274436853354,Aqueous,
L6,,13:50:30,2025-08-30,4314,94,94,None,5545887.6819788115,6524573.5604951242,8,8,0,100,5.0331602096557617,25.018090253536911,0,85.000002384185791,25,5,L6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,6,2025-Aug-30 12:37:26,38.755237782765064,0.021124881472885371,6.2608828529186957e-08,77.510475565530129,22.12134729913247,57.079632495430353,0.57079632495430355,17520.808423862429,1.0010198785388649,1.1145147619775633,--,8.1440760607202813e-07,3162.6890844329632,--,--,--,--,7.8975094491375142,23.491237010886511,423.76601086358738,27.404381931612754,93.901391441780788,99.998244958691544,15.795018898275028,3.072386367595919e-07,--,88.270297939536889,26.239238380017305,120225.23671410054,72.595618068387253,6.0986085582192189,0.0017550413084510095,176.54059587907378,2.7488522114324876e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.0001137141184461866,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89962524574974656,Aqueous,
L7,,13:51:17,2025-08-30,4361,95,95,None,3508492.1091049686,3508492.1091049686,8,8,0,100,5.0331602096557617,25.032456998685372,0,100,25,5,L7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,7,2025-Aug-30 12:37:26,24.141757128618778,0.04662978648450565,1.0054527142688515e-07,48.283514257237556,13.780026031586878,57.079631603332572,0.5707963160333257,5788.7030903273389,1.0018092812827752,3.4884862174939726,--,0.00025663347848913908,5079.0508722677232,--,--,--,--,9.1720143528816216,31.10818385380259,601.38642760648224,42.255325845005615,95.774694385071797,99.998214043380358,18.344028705763243,2.6464628486503663e-07,--,83.874898182333141,38.681646907581815,106682.41170632932,56.464823429916258,3.3550537551709767,0.0017858264464970049,167.74979636466628,2.8939999640204551e-08,--,--,--,--,--,--,--,--,--,--,1228.4749983617505,16.762022446063163,56974166.205765828,1.2798507250781312,0.87025185975722708,1.3017313624486087e-07,2456.949996723501,1.975896559926678e-09,--,--,--,--,--,--,--,--,--,--,6.7993973421350603e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89932781634940373,Aqueous,
L8,,13:52:04,2025-08-30,4408,96,96,None,5120854.8773921086,5120854.8773921086,8,8,0,100,5.0331602096557617,25.071450362724658,0,100,25,5,L8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",12,8,2025-Aug-30 12:37:26,40.857286481645673,0.046338561809900654,5.9471299574365249e-08,81.714572963291346,23.321188738254307,57.079631924971054,0.57079631924971053,19825.633787147694,1.0006045095438223,1.1551990170297746,--,9.734583636972029e-05,3004.1965592688239,--,--,--,--,4.9196091407427796,17.185879810915527,140.00961930009561,9.9853956439074594,96.041281054937372,99.996681077344121,9.8392182814855591,4.9390832780238899e-07,--,65.410174699756183,47.984658040298896,59624.610021337001,90.014604356092534,3.9587189450626301,0.00331892265587087,130.82034939951237,3.7147675194248804e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.1496658945621153e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89852139511268447,Aqueous,
M1,,13:52:51,2025-08-30,4455,97,97,None,3475805.258699724,3475805.258699724,8,8,0,100,5.0331602096557617,25.019881198166594,0,100,25,5,M1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,1,2025-Aug-30 12:37:26,42.885640049272453,0.046899200907392628,5.6581518846962169e-08,85.771280098544906,24.478965717795475,57.079632458955821,0.5707963245895582,22205.575432778354,1.0018110109490164,3.5627255927639063,--,6.610677021302874e-06,2858.2191373696214,--,--,--,--,6.67168884231201,26.456670093086,285.57852294613474,18.139258734470328,93.014470143168964,99.9681143268905,13.34337768462402,3.637062081377063e-07,--,18.006522813068074,11.894710580018687,2914.9655968039401,3.6461784111902293,0.83613992910485702,0.030442601160443949,36.013045626136147,1.3475864695825164e-07,--,--,--,--,--,--,--,--,--,--,1213.8394322633121,10.137245163165575,55398643.503241017,2.2459130377180911,1.6240098490516901,1.6337757053985568e-07,2427.6788645266242,1.9990573598251412e-09,--,--,--,--,--,--,--,--,--,--,7.8886665305009736e-05,6,4,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89958815934381831,Aqueous,
M2,,13:53:38,2025-08-30,4502,98,98,None,3776668.9882166935,3776668.9882166935,8,8,0,100,5.0331602096557617,24.962325316983598,0,100,25,5,M2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,2,2025-Aug-30 12:37:26,34.397654125210813,0.036476148057993561,7.0436562151775331e-08,68.795308250421627,19.634054506624668,57.079632335259831,0.57079632335259833,13254.056046997879,1.0008364449597749,2.4204278631675695,--,3.3030714120097034e-05,3558.107547769303,--,--,--,--,8.1929775419115725,27.285687170488025,461.79550120885023,27.324927892425475,94.132925744588988,99.998277577047816,16.385955083823145,2.9572307384848347e-07,--,87.353875204219321,29.425117113220605,117325.03507797075,72.675072107574522,5.867074255410996,0.0017224229521909564,174.70775040843864,2.7736062046491274e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9.8657826840082419e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90078131572724285,Aqueous,
M3,,13:54:25,2025-08-30,4549,99,99,None,3285049.2438580142,3285049.2438580142,8,8,0,100,5.0331602096557617,24.935930041565548,0,100,25,5,M3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,3,2025-Aug-30 12:37:26,39.443247774698655,0.038866014657321382,6.1383502491315104e-08,78.88649554939731,22.514060769072866,57.079632229257705,0.57079632229257704,18257.25600701421,1.0115735243195358,7.5145443105400673,--,4.7307281743040288e-05,3100.7916379859266,--,--,--,--,7.0797233476894963,16.768331034946382,328.13062536813521,29.913972686901836,89.911279716382182,99.994964912857412,14.159446695378993,3.4198577813551616e-07,--,45.602530825147255,22.619114883325139,25637.813988315022,47.245918803060199,1.0760817650079877,0.0048889486345975236,91.20506165029451,5.3092770384327803e-08,--,149.58277121920233,15.560077890674631,413015.70509538561,17.448429370719108,1.326651723805482,0.00014601573515073845,299.16554243840466,1.6186120087959454e-08,--,2612.2088030680952,17.12340689933529,332884608.54566014,5.391679139318847,7.6859867948043545,1.2277284853530604e-07,5224.4176061361904,9.2686491799586012e-10,--,--,--,--,--,--,--,--,--,--,0.00010728253702342813,7,4,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90132940217294211,Aqueous,
M4,,13:55:10,2025-08-30,4594,100,100,None,5421623.2836534651,12048052.060616529,8,8,0,100,5.0331602096557617,24.952893598918781,0,44.999998807907104,25,5,M4,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,4,2025-Aug-30 12:37:26,549.82606680392985,0.032831878195829604,4.4054829189102948e-09,1099.6521336078597,313.838688527481,57.07963071881732,0.5707963071881732,8684761.0537873488,1.0074133825552614,2.4451687998820706,--,2.2336865702165245e-05,222.54324879311014,--,--,--,--,4.9366858759659413,5.6055545467094268,141.14939647865029,7.8828637676224433,72.014923805258306,99.999761050384535,9.8733717519318827,4.9066304936859933e-07,--,--,--,--,--,--,--,--,--,--,129.62111484229689,17.393485339776319,295404.68778063072,15.746954939866185,2.0007358690287265,0.00021041581045235972,259.24222968459378,1.8687150998688491e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00014638934267590821,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90097709607235088,Aqueous,
M5,,13:55:56,2025-08-30,4640,101,101,None,5256359.405570738,7509084.9929800099,8,8,0,100,5.0331602096557617,24.988910565438456,0,69.999998807907104,25,5,M5,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,5,2025-Aug-30 12:37:26,48.442149425981661,0.080234837287429764,5.0050483231192428e-08,96.884298851963322,27.650600224056959,57.07963117182971,0.57079631171829714,29530.063465130457,1.0018784157133402,7.6033558548635396,--,0.0001892266412397952,2528.3033611636079,--,--,--,--,6.7433542612576245,11.610070005120567,292.8078163137983,15.895471257776506,69.307514981118416,99.99812847715387,13.486708522515249,3.595470286141896e-07,--,76.443532673701924,11.612209124265254,85865.626203063832,79.354220619522408,2.2020721148906222,0.0018715075057235114,152.88706534740385,3.1716914469104678e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,9717.9679601877488,33.238663631750889,7199589342.6662064,4.7503081227010986,28.490412903990965,1.5340401662857802e-08,19435.935920375498,2.4949176591864077e-10,--,0.00012639496174190069,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90022985811655254,Aqueous,
M6,,13:56:42,2025-08-30,4686,102,102,None,5089810.9371343507,5089810.9371343507,8,8,0,100,5.0331602096557617,25.006392747058644,0,100,25,5,M6,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,6,2025-Aug-30 12:37:26,33.29402773042915,0.058801482006356785,7.2856054530875754e-08,66.5880554608583,19.004108609661788,57.079632309829975,0.57079632309829975,12280.368882472791,1.000676895435735,4.6152243777888566,--,3.9439183069695118e-05,3680.3283612740511,--,--,--,--,8.738249050760567,32.818090007103308,536.93722224890166,25.957561299831532,87.72945056825985,99.998084597168145,17.476498101521134,2.7759239703399254e-07,--,91.767812984881203,37.7628466551336,131668.41646854652,72.252074542547845,5.8520329055930445,0.0019153930098358143,183.53562596976241,2.643270468132728e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5761.3884581953771,30.067452583438286,2118654316.8421886,1.7903641576206155,6.4185165261471031,9.8220242701936647e-09,11522.776916390754,4.2102203617778998e-10,--,8.5734230650616895e-05,5,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89986753868821512,Aqueous,
M7,,13:57:29,2025-08-30,4733,103,103,None,4368930.1720357919,4368930.1720357919,8,8,0,100,5.0331602096557617,25.051911477653316,0,100,25,5,M7,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,7,2025-Aug-30 12:37:26,34.30665795488553,0.050867054386809336,7.0790482751389059e-08,68.61331590977106,19.582114283420378,57.079632499241256,0.57079632499241262,13172.16211269919,1.0011695564223257,3.497488003464404,--,1.5289645539863078e-07,3575.9858850750238,--,--,--,--,7.5406605744348667,19.385560964616509,380.31298508865501,23.916319027985761,90.212318095336926,99.997183362183662,15.081321148869733,3.2206526924799797e-07,--,72.809139819163235,30.234051639441439,76616.309143755323,73.372181255587435,4.223156162348249,0.0028165454422946884,145.61827963832647,3.3355494711859368e-08,--,--,--,--,--,--,--,--,--,--,2806.3021107923837,33.304320559613807,393662077.55593669,2.7114997164268231,5.5645257423148253,9.237404246004122e-08,5612.6042215847674,8.6540393098567593e-10,--,--,--,--,--,--,--,--,--,--,6.2063554282564825e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89892532444312878,Aqueous,
M8,,13:58:15,2025-08-30,4779,104,104,None,6308315.3951627966,16600830.195583483,8,8,0,100,5.0331602096557617,25.067637587069633,62.000000476837158,100,25,5,M8,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",13,8,2025-Aug-30 12:37:26,570.27399246762923,0.041757751205307093,4.2603937882523085e-09,1140.5479849352585,325.51029877087984,57.079632434641837,0.57079632434641836,9459386.8102291394,1.0081331756944039,5.0526560517509811,--,7.9262906746246646e-07,215.21407164149986,--,--,--,--,4.6954703192455041,10.324421492539074,125.53748238154421,9.1280961104477392,84.357332351830053,99.99995441347167,9.3909406384910081,5.1743310252706109e-07,--,--,--,--,--,--,--,--,--,--,358.7381500032231,31.346791516762114,3197769.8393551814,90.871903889552257,15.642667648169956,4.5586528315492096e-05,717.47630000644619,6.7726049629488883e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.00050032297642983291,3,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.89860019271454405,Aqueous,
N1,,13:59:06,2025-08-30,4830,105,105,None,3533915.3988515483,3533915.3988515483,8,8,0,100,5.0331602096557617,25.022507607193695,0,100,25,5,N1,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,1,2025-Aug-30 12:37:26,41.686946880405074,0.051296454414852616,5.8212532148744871e-08,83.373893760810148,23.794753975244447,57.079627451510859,0.57079627451510861,20780.446049386534,1.0034091881939402,4.3320572752947468,--,0.000836561963771719,2940.6095034368159,--,--,--,--,6.3220847257212727,14.800751419027423,251.78602108866937,19.394445348642353,96.506262427975273,99.997417243387915,12.644169451442545,3.8384533595154289e-07,--,54.567165911906621,21.952449223898032,39016.71872542645,67.010390225273596,1.4943040939293344,0.0025520147085315911,109.13433182381324,4.4471848499082308e-08,--,233.06324851413197,14.402145702000688,1165718.9168611886,13.59516442608405,1.9994334780953791,3.0741903547081138e-05,466.12649702826394,1.0412206776185285e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.8364232894929534e-05,4,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.8995337770733326,Aqueous,
N2,,13:59:53,2025-08-30,4877,106,106,None,2959057.5338385208,2959057.5338385208,8,8,0,100,5.0331602096557617,24.999227407488611,0,100,25,5,N2,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,2,2025-Aug-30 12:37:26,31.203616752713728,0.045869464196070096,7.7722177264185506e-08,62.407233505427456,17.810909720279017,57.079632343356579,0.57079632343356579,10551.625402570222,1.0019034915080853,3.6474711468177965,--,3.4655919050156182e-05,3926.1408728940355,--,--,--,--,7.6957037119836516,26.939153571767282,398.86186955239998,27.892969883133265,95.435865954882004,99.99623590260498,15.391407423967303,3.1513856604973157e-07,--,72.044022657370675,43.49520083212461,74745.723581695653,69.168627385667961,3.4461267188280114,0.0037631992748415207,144.08804531474135,3.3662931955813077e-08,--,666.11282467264584,21.913137147505516,13605540.160838313,2.9384027311987873,1.1180073262899737,8.9812016054958208e-07,1332.2256493452917,3.64084422744746e-09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8.1361989280675725e-05,6,3,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90001601080087434,Aqueous,
N3,,14:00:40,2025-08-30,4924,107,107,None,3340744.2177693495,3340744.2177693495,8,8,0,100,5.0331602096557617,24.950650194125974,0,100,25,5,N3,"614-WPR3, Z=9, Corner offsets=[-15,48],[-15,58],[5,-12],[25,68]",14,3,2025-Aug-30 12:37:26,32.783358546461663,0.04220307292778807,7.3882176737403064e-08,65.566717092923327,18.712619991551861,57.079630706633409,0.57079630706633411,11844.168701123046,1.0014022190590945,2.8202272204541972,--,0.00037716293028262638,3732.1628381149699,--,--,--,--,7.7267069921780394,29.461132069870789,402.63178481071395,26.465117722858487,95.767005811438423,99.996443963889618,15.453413984356079,3.1347194770389236e-07,--,77.975537738394806,43.103839278509007,89946.21056965692,73.53488227714152,4.2329941885615749,0.0035560361103826681,155.95107547678961,3.1062381362491068e-08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7.3649284834996097e-05,4,2,--,--,--,--,--,,Protein,Sphere,1.5840000000000001,0,,0,Globular Proteins,0.185,Sphere,0,,50,25,1000,Water,1.333,0.90102367456325905,Aqueous,
